,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,user_mentions,place,place_coord_boundaries
41,2021-06-18 17:58:53,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",At least one take away seems to me to be that universities may still find themselves facing litigation even if they don't mandate #covid19 #vaccines.,At least one take away seems to me to be that universities may still find themselves facing litigation even if they don't mandate covid19 vaccines.,"Sentiment(polarity=-0.3, subjectivity=0.4)",-0.3,0.4,en,10,2,JonathanKuo11,1,19,103,,['doritmi'],,
42,2021-06-18 17:59:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",With the vaccination programme well underway it is important that employers continue to ensure their staff can find… https://t.co/THVSYBFinh,With the vaccination programme well underway it is important that employers continue to ensure their staff can find… ,"Sentiment(polarity=0.4, subjectivity=1.0)",0.4,1.0,en,0,0,TamesideCouncil,0,29688,1104,False,[],"Ashton-under-Lyne, England",
43,2021-06-18 17:59:10,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Not yet vaccinated against COVID-19? Sign up for an appointment and let’s stop the spread! #WeCanDoThis #Arizona 

https://t.co/6SJjjtquRx","Not yet vaccinated against COVID-19? Sign up for an appointment and let’s stop the spread! WeCanDoThis Arizona 

","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,realjacobsumner,0,974,1329,False,[],"Glendale, AZ",
44,2021-06-18 17:59:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg","You can get a COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing:  ","Sentiment(polarity=0.09375, subjectivity=0.28125)",0.09375,0.28125,en,107,63,HIPhealthy,1,9396,7492,,['CDCgov'],"Miami, Florida",
45,2021-06-18 17:59:14,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Rimmel_Mohydin: HOARDING VACCINES IS COSTING LIVES.,immel_Mohydin: HOARDING VACCINES IS COSTING LIVES.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,64,27,Morteza22047559,1,784,601,,['Rimmel_Mohydin'],Canada,
46,2021-06-18 17:59:22,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. ","Sentiment(polarity=3.700743415417188e-17, subjectivity=0.6333333333333334)",3.700743415417188e-17,0.6333333333333334,en,536,349,williapa81,1,295,1450,,['RealJoelSmalley'],,
47,2021-06-18 17:59:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs","IPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? ThisisIsrael. ","Sentiment(polarity=-0.125, subjectivity=0.725)",-0.125,0.725,en,8,10,LallaMina13,2,142,367,,"['itranslate123', 'AIPAC']","Earth, Milky way",
48,2021-06-18 17:59:36,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","17 June 2021: #COVID19 in South Africa 🇿🇦

Daily test positivity rate at 22.6% today, that's a positive test for every 4-5 tests processed 🚩

The increase in test positivity rate, 7-day average at 18.7%, confirming the rapid rise in infections 📈

#Rid1TweetsOnCovid #coronavirus https://t.co/LKarZlmwgg","17 June 2021: COVID19 in South Africa 🇿🇦

Daily test positivity rate at 22.6% today, that's a positive test for every 4-5 tests processed 🚩

The increase in test positivity rate, 7-day average at 18.7%, confirming the rapid rise in infections 📈

Rid1TweetsOnCovid coronavirus ","Sentiment(polarity=0.025757575757575757, subjectivity=0.3151515151515151)",0.025757575757575757,0.3151515151515151,en,160,63,marissalangeni,1,1070,666,,['rid1tweets'],JHB,
49,2021-06-18 17:59:39,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @wef: Study: Most people support sharing vaccines with other countries https://t.co/LrZJO0BFVA #covid19 #vaccines https://t.co/qPbTFhiM0E,ef: Study: Most people support sharing vaccines with other countries  covid19 vaccines ,"Sentiment(polarity=0.1875, subjectivity=0.4375)",0.1875,0.4375,en,31,16,nitin_na3,1,57,759,False,['wef'],"Maharashtra, India",
50,2021-06-18 17:59:42,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","[MB] ☀️ WINNIPEG ☀️ 
Available mRNA vaccines!
📍 Scurfield Pharmacy (100 201 Scurfield Blvd)
📞 204-306-4459
💻 https://t.co/cDMOKVMUTW
Call to confirm availability/book appointment! 
#protectmb
https://t.co/7OYAVc9tK1 #VHCDose2 #COVID19MB #vhcMB","[MB] ☀️ WINNIPEG ☀️ 
Available mRNA vaccines!
📍 Scurfield Pharmacy (100 201 Scurfield Blvd)
📞 204-306-4459
💻 
Call to confirm availability/book appointment! 
protectmb
 VHCDose2 COVID19MB vhcMB","Sentiment(polarity=0.625, subjectivity=0.4)",0.625,0.4,en,6,3,knitntherapist,1,984,1382,,['VaxHuntersCan'],PrinceDuckie by @vanillacherie,
51,2021-06-18 18:00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🇨🇦🛂💉🇺🇸

Concerns over whether AstraZeneca recipients will be limited in travel to the U.S. https://t.co/5SQ5w5b6Eh… https://t.co/sdZh1zhstl","🇨🇦🛂💉🇺🇸

Concerns over whether AstraZeneca recipients will be limited in travel to the U.S.  ","Sentiment(polarity=-0.07142857142857142, subjectivity=0.14285714285714285)",-0.07142857142857142,0.14285714285714285,en,0,0,vubblePOP,0,3165,2112,False,[],Everywhere,
52,2021-06-18 18:00:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PHAC Webinar for Health Care Providers: COVID-19 Variants and Vaccines  
June 23, 2021 @ 12:00pm-1:00 pm EDT
Regist… https://t.co/ubZb1LcjMo","PHAC Webinar for Health Care Providers: COVID-19 Variants and Vaccines  
June 23, 2021 @ 12:00pm-1:00 pm EDT
Regist… ","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,CACCN1,0,759,259,False,[],"London, ON, Canada",
53,2021-06-18 18:00:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Karur District - Tomorrow's (19.06.2021) Vaccination Camps

#Karur #COVID19 #TamilNadu #KarurDistrict #KarurCovid #VaccinationDrive #CovishieldVaccine #Covaxin #TNVaccineDrive #EmpoweringErode #Vaccines https://t.co/r3DM1GV9jI","Karur District - Tomorrow's (19.06.2021) Vaccination Camps

Karur COVID19 TamilNadu KarurDistrict KarurCovid VaccinationDrive CovishieldVaccine Covaxin TNVaccineDrive EmpoweringErode Vaccines ","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,2,saravanan_erode,1,32,476,,['EmpoweringErode'],,
54,2021-06-18 18:00:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vaccines Bring Us Together!

Keep your friends/family safe from #COVID19 @SeattleFire &amp; @SeaPubSchools are hosting… https://t.co/MUoBXmQQwW","Vaccines Bring Us Together!

Keep your friends/family safe from COVID19 eattleFire &amp; eaPubSchools are hosting… ","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,SeattleMedium,2,880,211,False,"['SeattleFire', 'SeaPubSchools']","Seattle, Wa",
55,2021-06-18 18:00:02,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>",Patients with immune-mediated inflammatory diseases receiving background methotrexate have worse humoral and cellul… https://t.co/oBQgxkUq3I,Patients with immune-mediated inflammatory diseases receiving background methotrexate have worse humoral and cellul… ,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,0,0,ophth_advisor,0,505,161,False,[],,
56,2021-06-18 18:00:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

 ","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,48,17,iamtrinidaddy,1,1318,626,,['KalainH'],🇹🇹 x 🇺🇸,
57,2021-06-18 18:00:09,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Join us in Al Balagh 2nd International Conference on Fiqh of Medicine &amp; learn about the Islamic Approach to COVID19 Vaccines &amp; Pharmaceutical Industry with leading subject experts.

🗓️ 19th &amp; 20th June 2021
⏳Register now https://t.co/T7bL2El0NP 

 @DrRafaqatRashid @Maraviaus https://t.co/0MMkDVuFev","Join us in Al Balagh 2nd International Conference on Fiqh of Medicine &amp; learn about the Islamic Approach to COVID19 Vaccines &amp; Pharmaceutical Industry with leading subject experts.

🗓️ 19th &amp; 20th June 2021
⏳Register now  

 rRafaqatRashid araviaus ","Sentiment(polarity=-0.041666666666666664, subjectivity=0.08333333333333333)",-0.041666666666666664,0.08333333333333333,en,3,3,ambuhari,1,7179,5244,,['AlBalaghAcademy'],"Kaduna, Nigeria",
58,2021-06-18 18:00:18,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Follow @aarc_tweets, @hcollaborative &amp; @looms4lupus to keep up with the work these partners are doing to help the… https://t.co/racHhefa7o","Follow arc_tweets, collaborative &amp; ooms4lupus to keep up with the work these partners are doing to help the… ","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,COVIDVxProject,3,312,401,,"['aarc_tweets', 'hcollaborative', 'Looms4Lupus']","Washington, DC",
59,2021-06-18 18:00:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9","Israel will deliver more than a million doses of COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,404,168,StarColombo,1,2675,4924,,['IsraelMFA'],,
60,2021-06-18 18:00:37,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.","Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333333333333333,0.45555555555555555,en,210,97,tonyforde007,1,39,187,,['globalhlthtwit'],,
61,2021-06-18 18:00:41,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#COVID19 may be new, but the COVID-19 vaccines are built on trusted work that goes back decades.  

COVID-19 vaccin… https://t.co/oesbrcsOvx","COVID19 may be new, but the COVID-19 vaccines are built on trusted work that goes back decades.  

COVID-19 vaccin… ","Sentiment(polarity=0.06818181818181818, subjectivity=0.22727272727272727)",0.06818181818181818,0.22727272727272727,en,0,0,HamCoHealth,0,7520,838,False,[],"Cincinnati, Ohio",
62,2021-06-18 18:00:41,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",I'm officially #FullyVaccinated! Vaccines are key to ending the pandemic &amp; getting back to all of our favourite peo… https://t.co/sSviVqFJlJ,I'm officially FullyVaccinated! Vaccines are key to ending the pandemic &amp; getting back to all of our favourite peo… ,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,0,0,CTA_gc,0,5106,282,False,[],Canada,
63,2021-06-18 18:00:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone who can only get Pfizer for shot 2. 

Save Pfizer for our kids. They don't have a choice between vaccines.

@KindrachukJason @SouradetS #mbpoli https://t.co/eqDGa4u1Gh","That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone who can only get Pfizer for shot 2. 

Save Pfizer for our kids. They don't have a choice between vaccines.

indrachukJason ouradetS mbpoli ","Sentiment(polarity=0.4000000000000001, subjectivity=0.7166666666666667)",0.4000000000000001,0.7166666666666667,en,32,6,LauraMc61832350,1,20,37,,['JillianHortonMD'],,
